Sr_No,Fruit_Type,Climacteric,Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Ethylene_Production,Respiration_Rate,Sugar_Content,Moisture_Content,O2_Level,CO2_Level,Days_Stored,Shelf_Life,Spoilage_Resistance,Freshness
1016,Pineapple,False,28.8,83.9,1131.8003331365708,752.4845956615395,92.0,28.0,147.06531777267128,4.392824881626184,0.37,102.23,8.2,73.4,18.918025234994126,951.0097112303952,19.75381218165424,12.516300539498387,6,spoiled
1850,Peach,True,24.5,62.4,9506.046184846417,1965.4162274484063,31.0,23.8,254.9507437909926,4.699244605478999,64.23,97.4,10.1,82.4,20.207932358894677,1313.6470000110182,5.923244560916277,3.5536297921267233,3,spoiled
1579,Papaya,True,26.1,79.4,7383.121365295437,1740.2774934269612,62.6,25.7,249.2957214158656,4.6554671139514365,18.06,131.54,8.1,77.9,19.19319199554895,1034.2470872229835,8.622784385548792,8.735763637907434,3,spoiled
1547,Papaya,True,23.7,95.3,5779.076965548205,1321.4946735758015,25.8,22.8,263.4430977696928,4.309771199025406,17.23,55.11,7.4,76.9,18.449959726725865,1650.5236204238831,10.2364606635876,7.5860597446000835,3,spoiled
503,Pear,True,20.9,63.2,3204.404807537055,930.1257164904245,8.2,20.1,183.70915354544263,5.272112015854985,6.76,28.34,11.7,81.0,19.971075046243293,1413.560767194822,4.413807629589806,6.250873381491743,5,fresh
748,Peach,True,3.2,87.3,255.29177874730374,68.84858821357857,7.7,2.9,26.409355564007896,7.0,11.56,33.92,11.6,87.1,20.719717258223294,649.1640585621587,1.3707954949425023,5.0068376567273996,3,fresh
1655,Cherry,False,21.8,75.8,434.3259892789528,266.09441898145394,6.0,21.6,51.34739512319353,5.4,0.2,18.93,14.1,75.0,17.62110444022772,874.5503167799575,5.748826261618909,8.901402777022183,3,spoiled
1078,Bell Pepper,False,7.3,87.1,355.82250455721294,200.62271679200214,6.9,6.4,9.585942191928087,4.9,0.08,13.96,4.7,87.1,20.506617804894514,389.6770779456985,14.878700148009525,14.76343763606257,6,spoiled
1018,Mango,True,29.1,74.6,10582.874758148882,1962.970316213746,152.9,28.4,378.0349661196223,4.376942719715226,10.64,303.52,10.3,70.0,18.51619286815611,1166.1472166126457,12.810196307319174,11.011947763956398,5,spoiled
1662,Cherry,False,34.4,76.7,2437.513311268099,1087.237837186919,53.5,33.6,262.2029958013791,4.207911136031469,0.31,133.35,9.3,70.1,19.278102790573755,1129.923876828621,10.055010801306132,8.833777334504578,3,spoiled
995,Pineapple,False,23.3,50.2,400.39647587369467,619.8152966228502,16.4,23.1,155.42395122571818,5.986822430831406,0.45,53.03,9.8,79.8,20.991529075968003,908.0347126992044,5.450585559344546,15.001228984384753,6,fresh
44,Kiwi,True,22.0,48.5,681.3386939213675,236.2568406434968,15.5,21.1,202.8120790861716,6.0,1.21,66.07,7.9,80.6,20.09727365705798,1303.4822562896054,1.7507365365615937,16.85139532561736,4,fresh
1400,Papaya,True,19.2,67.8,5896.4080558597025,1409.4531147099738,22.4,18.8,104.44275903427756,4.516405944040474,4.09,53.74,9.9,77.1,19.459970473532767,824.0007970861997,10.840327669662729,7.590574849181419,3,spoiled
1969,Tomato,True,23.9,62.7,1563.5534162501945,552.0297708833662,24.3,23.1,168.27607230763647,5.6,83.07,71.43,3.7,86.5,20.867218125215263,1472.0466717886006,7.018168907957539,12.891843442516128,5,spoiled
1231,Cherry,False,25.9,78.6,1128.888300926083,652.6959758333918,27.1,25.6,105.29130195738104,4.539583434109697,0.07,82.28,14.9,74.4,17.7544764699047,1993.3853394469636,5.535687099874922,7.339940994514354,3,spoiled
458,Kiwi,True,26.3,89.8,1469.2234375908095,1174.8649739106527,28.7,25.3,247.1784804000244,5.931919027862104,2.16,91.52,6.6,77.3,19.299089098180943,1140.5757593346334,5.702014748631375,16.59412595159714,4,fresh
230,Watermelon,False,32.0,82.6,465.5802085293909,322.5762437905606,8.9,31.3,155.37784184080846,6.3,0.11,26.44,3.6,82.7,19.12966178175936,1987.692807392381,6.890684589513604,15.962033106367887,5,fresh
1197,Pear,True,23.6,70.2,4028.567048756644,2338.4738186183035,47.3,23.2,28.192694989829015,4.973315129995677,18.1,62.75,9.3,70.8,20.141264797245167,1454.8155292675567,14.279720864674996,8.061796892632051,5,spoiled
1503,Blueberry,False,19.7,48.9,566.4894318027561,525.9309438007184,15.2,19.0,146.3532857082359,5.833351326140807,0.11,38.87,10.7,76.8,20.02930952659623,986.532837408035,9.60541503463138,12.805016239348411,4,spoiled
57,Papaya,True,7.3,89.8,396.5206436242878,124.39210328462131,3.6,6.9,22.54646264751295,6.5,4.58,16.3,12.6,88.4,20.654893709322423,541.4479228975655,1.0401177395938896,5.875533679935671,3,fresh
1966,Strawberry,False,20.4,59.4,1094.5181303513034,862.7733747284966,9.6,19.8,162.97262415797465,4.485668693015941,0.13,32.05,5.6,85.1,19.605623278047442,906.0078877339677,4.69952895442019,3.7535650603326154,2,spoiled
373,Papaya,True,23.4,82.8,871.0853678764353,287.83917194155543,15.9,22.4,201.55960738496145,6.1,6.42,67.59,6.8,86.7,19.332393729854807,1279.4082064301201,1.730731284359457,9.159100748761539,3,fresh
684,Banana,True,6.1,92.0,352.5973283986275,129.1436613147368,5.9,5.4,2.192193288582506,6.3,70.45,23.82,16.0,75.1,20.222183490505795,785.7546053298188,2.3330272928539584,8.507447103124536,4,fresh
1009,Blueberry,False,20.9,80.4,1112.9487136153436,1052.3870596496963,33.4,20.7,108.8901275388305,5.1626268670522775,0.12,48.82,12.0,70.7,18.212368087007704,1362.7035691086774,14.847307280046186,11.862245247694451,4,spoiled
1846,Grape,False,18.5,84.3,1413.2589156353267,766.5275403448767,10.8,17.8,81.37891351778667,4.086453471725736,0.08,13.48,21.6,69.3,20.86357303162683,1361.4022620323137,19.179435750967706,10.36112753505137,4,spoiled
46,Tomato,True,20.0,93.1,1240.9545654166807,377.8968231575299,12.5,19.6,284.1563491954679,6.6,12.83,43.03,4.3,90.5,19.77645255875803,1613.5641855587826,4.488885874919025,9.620439554764527,5,fresh
549,Tomato,True,7.5,85.9,557.2795611818345,187.87104690643454,4.3,6.9,25.006311528301385,6.7,3.78,16.12,4.0,92.5,20.98564063839472,773.7345117516975,3.4106081314464336,7.202254402799104,5,fresh
1216,Strawberry,False,26.3,71.2,682.151585451386,615.8469416251264,24.8,25.3,176.2102066741406,5.062722085078961,0.14,87.23,6.9,85.1,20.740908159898527,1498.7412700226603,4.2168090205232405,6.843726266428403,2,spoiled
951,Apple,True,22.2,80.6,1524.1315422088187,472.37971862381204,24.3,21.6,175.68967495160865,6.6,2.97,67.19,8.7,77.2,18.310004581800822,1048.3412432826315,8.06689685518127,16.917259730670168,7,fresh
1245,Orange,False,29.1,76.8,1704.42640350387,1019.8809734329838,79.2,28.5,344.96864874387086,3.659129493090978,0.05,60.46,1.8,73.5,19.076214495952282,1498.4485085200715,38.87155438223221,28.616751698183705,6,spoiled
991,Apple,True,4.2,96.3,260.98099545064804,69.41992609774508,2.0,4.0,46.039547083397,6.2,0.56,5.2,12.9,84.0,20.14047475225638,546.0229844368635,8.848723867896325,25.200755572864217,7,fresh
1153,Cucumber,False,20.7,87.8,1184.2758437473153,788.4299043169312,11.1,20.1,125.08786739589237,5.256408702850081,0.14,22.91,2.5,83.8,18.449354279458923,1605.7026784278978,11.442773055316811,11.993049269071081,5,spoiled
1997,Avocado,True,29.8,83.8,4831.622519928606,1644.2714238732997,306.3,29.2,16.377710745514417,3.921864158780956,154.36,331.33,1.1,61.5,17.731392227626312,1412.1291373210602,15.723032332952366,7.977842950080746,6,spoiled
660,Pear,True,21.1,67.4,1978.4373771648054,633.0923729506586,7.6,20.8,169.5465655976982,6.289173627131471,18.58,29.92,10.1,81.4,19.164330793431866,880.1721448380939,2.6897389923449326,9.285372650510595,5,fresh
439,Strawberry,False,20.8,68.2,491.0200637997486,635.960579949015,8.5,20.3,100.64908503091281,5.868637814770102,0.15,35.57,4.9,88.7,19.282617241602814,1187.9853198085575,1.9746373717330834,5.203911259685132,2,fresh
1982,Avocado,True,17.7,58.4,4464.237040626815,939.3628250775586,30.7,17.5,293.3697896336412,4.514209233963337,74.29,55.94,0.9,64.2,19.462457489245253,823.9736959993464,13.770081798160637,7.1218773289121815,6,spoiled
1032,Mango,True,16.3,81.0,4773.605499992889,1005.0233063212667,62.7,15.7,51.66012267127689,4.037902673498216,3.01,119.91,16.2,74.4,17.77574082532921,2367.1170788527015,11.44974839092279,10.559867531168575,5,spoiled
1709,Cherry,False,20.8,81.4,938.0659797255968,476.36330992939503,7.9,19.9,297.0276635683708,5.024490130598904,0.05,25.49,10.9,78.0,19.742182181333956,1590.4844225313918,5.447203967778191,8.084317063453211,3,spoiled
846,Pineapple,False,25.9,92.3,314.0015035668356,246.799743363465,21.0,25.2,284.68557498119236,6.1,0.51,85.5,9.1,83.0,18.37639933694279,1772.9346888263585,2.2626232598912974,17.431735193588423,6,fresh
1241,Cucumber,False,16.7,63.5,1310.1596079846179,782.4069545894715,8.2,15.7,67.82265930422346,5.451344337301998,0.12,16.53,1.0,84.9,18.15647457212399,957.4180252027138,14.719286244862502,13.649748129124806,5,spoiled
354,Apple,True,18.0,68.1,1136.4099310019276,355.91696712840474,10.8,17.3,285.67659393922565,6.0,2.3,30.0,10.0,79.7,20.121786189707013,1498.8493539940205,8.028636526637783,18.10906633739108,7,fresh
1040,Avocado,True,17.4,88.0,2898.7493007655494,751.6999633712995,51.7,17.0,170.51823510193762,5.9,83.74,138.34,0.8,66.8,19.47476018670184,1712.923592283187,8.66780195123265,7.393766393106936,6,spoiled
1487,Pear,True,26.8,71.9,4442.2110565554485,2629.8846662854003,32.1,26.4,395.7326799359706,4.458899713926318,8.7,60.16,8.9,70.7,19.089369874169627,1692.340710000739,12.56524589474271,8.396274599776376,5,spoiled
1030,Peach,True,24.8,92.2,5309.292194886774,2572.6503524793593,31.4,24.2,100.51815546400178,4.689996227363772,133.74,49.78,9.0,80.9,18.461292627035043,1525.3596722926497,6.450134530974401,4.585084544284586,3,spoiled
228,Pear,True,6.7,88.3,1031.9259520382304,372.9724100686309,2.4,6.1,33.830045984811555,6.374084657469306,2.18,8.0,13.5,82.1,20.281191661017427,462.5310347733082,5.08550710005682,13.19189570094298,5,fresh
1152,Kiwi,True,21.4,86.7,3391.0018770362376,1033.958258906738,26.9,20.8,285.1185545474579,4.947552838284922,6.25,47.66,6.6,70.9,18.20614158328002,1480.9873082680654,14.4621374830447,19.159418556181457,4,spoiled
1017,Mango,True,24.4,56.3,6982.121362047093,1642.2090430994333,69.9,24.0,183.48340812818884,4.335189201608417,2.32,131.52,12.4,69.9,19.221517340772472,1359.3687109388907,12.827682888215925,13.083177050163945,5,spoiled
527,Strawberry,False,23.7,54.5,760.0721405649432,442.1923396020527,11.4,22.8,182.07125505646383,6.635218515116135,0.19,48.27,7.3,88.6,19.09851526635176,1039.935754861553,1.7879485801617876,5.9935124847819745,2,fresh
1365,Orange,False,3.0,85.1,164.06068606250358,77.87761457393745,2.2,2.5,16.034320346680055,5.0,0.03,3.67,8.1,85.2,20.220995206106164,762.6834183274132,20.586635180330823,24.409314017359854,6,spoiled
688,Kiwi,True,27.3,64.6,905.1887121458705,274.3592670217294,29.0,26.9,389.3443634052189,6.2,0.69,119.28,4.9,81.4,19.652960598056865,1807.9141030740097,2.164597582094604,24.59946722287184,4,fresh
1608,Papaya,True,25.1,59.5,3032.675268891675,2049.478214900858,29.2,24.6,182.40928524203406,5.597748296235345,35.39,85.89,6.6,78.6,19.291740702089335,1882.1579692496039,6.9895668229656875,8.97042368821065,3,spoiled
1783,Strawberry,False,28.4,68.3,2266.2239303151346,1069.064880358608,25.0,27.9,234.92799080266278,4.593573654871804,0.24,57.3,6.6,82.5,18.497718230822944,1836.3925934400409,5.9646362763941525,4.594080675682707,2,spoiled
281,Mango,True,7.9,89.8,377.1571323327068,176.69815629804842,3.3,7.4,34.544049584133,6.1,0.16,13.27,14.5,81.9,20.26116932902885,696.6874336541487,2.253716551718071,8.030390023803456,5,fresh
218,Watermelon,False,4.1,90.2,170.16089930632074,55.56624591453055,1.9,3.8,48.10652526363201,4.9,0.02,4.52,6.4,90.0,20.870324758332757,658.5163963606935,10.845736894818938,16.460960844376224,5,fresh
35,Mango,True,3.0,88.7,165.57977749609992,44.82721084677488,5.7,2.3,33.94964395288122,6.2,2.31,25.16,14.2,83.4,20.88957837913524,304.35804175632006,1.2340244806589689,8.252331108452156,5,fresh
1397,Kiwi,True,32.2,77.8,9062.318220114852,1674.988263327132,288.2,31.2,245.05449499118475,3.5,2.8,226.78,4.3,70.0,18.425943815487763,1258.3107254173678,22.442497874515205,15.463990560790371,4,spoiled
918,Strawberry,False,6.5,94.4,524.3170883514404,220.55013953918828,4.3,6.0,32.19850243673874,5.350435940137996,0.07,17.44,5.6,89.5,20.05769463826797,420.9941763867238,2.445796951676055,3.980964547179686,2,fresh
268,Banana,True,3.3,85.3,423.9738455751216,126.72236949328368,7.8,2.8,23.455841455616106,5.0,101.19,23.26,18.9,74.1,20.61691280477803,581.6388490006134,6.799072152882593,8.474201046734771,4,fresh
113,Orange,False,21.3,51.6,287.88453673860045,212.59741643713792,8.3,20.8,169.75707299749928,6.9,0.18,33.04,7.1,85.3,19.740505124040762,1145.9311807331428,2.596524454639015,20.77451030436646,6,fresh
1620,Tomato,True,30.0,89.6,9879.784886847367,1997.7238588709615,30.7,29.8,258.40702367663715,4.631385132909803,7.49,69.45,3.1,80.6,19.733947727829822,1092.5503413933136,11.677765766920682,12.099850841777748,5,spoiled
1140,Tomato,True,28.6,76.3,8997.835625049865,1958.328184097484,44.8,27.8,341.84517608227213,4.082155191608548,11.89,67.38,3.9,80.7,18.02788962892097,1841.9044445726845,11.769784501680967,7.364753489551411,5,spoiled
1440,Cherry,False,32.8,72.0,2069.196544090406,1079.3185629549514,45.2,32.1,360.4563734072736,4.322678365423289,0.26,133.04,10.2,71.4,18.921746864430183,1129.66414269237,6.975356273392674,5.365091709486541,3,spoiled
638,Mango,True,4.7,90.4,476.7350444770124,104.83910156974302,3.0,4.1,45.13874752766312,5.3,9.49,10.02,14.3,81.4,20.570934788239168,465.32560060019046,4.798215894014255,7.01185442838034,5,fresh
1161,Watermelon,False,28.0,82.5,1257.4402757026662,1147.3117152241946,38.3,27.5,101.70626647797573,3.8431254153592977,0.05,30.57,3.5,78.0,18.56899115092834,1113.8561855854,24.433978125231263,17.1887381066374,5,spoiled
1606,Cucumber,False,23.2,86.4,666.3610740078585,693.4010161036995,10.1,22.4,254.63979150129424,4.5127510792929275,0.32,21.39,1.3,85.4,18.600745778980308,1748.3007742409882,9.82670204723679,12.309815377438085,5,spoiled
559,Watermelon,False,4.0,87.2,114.7203825653147,35.39087582341635,1.0,3.2,23.17527304691377,6.9,0.03,3.93,5.8,90.9,20.03500714521254,650.2942681918612,2.267645792309154,18.386287753855537,5,fresh
1139,Papaya,True,33.7,71.4,6342.198564888786,1634.6741057067345,76.7,32.8,215.00228679702852,4.291173138163928,7.27,170.01,6.0,79.7,19.586908600807394,1627.585307566506,5.8492405531724065,6.0548324097227795,3,spoiled
1172,Strawberry,False,33.6,60.5,1561.4016916258283,800.0654615977965,29.9,32.9,213.321194738886,5.537721924592905,0.27,112.83,4.1,85.0,19.723453848289946,1298.32312162587,3.2648934620465515,4.498862435689334,2,spoiled
1303,Mango,True,25.5,72.0,2669.805014777049,832.5785428353463,67.0,24.9,325.8191480073527,5.374423615659782,28.12,205.96,12.0,75.9,19.5921490296127,1042.5999195023362,6.264902112304631,10.87609857027127,5,spoiled
681,Pineapple,False,20.6,64.1,324.60611113050487,225.9816061671025,18.6,19.7,179.42333387656515,6.0,0.49,53.71,11.3,78.9,20.61537973629683,1256.542003659499,7.348678120997801,19.129697911231574,6,fresh
1647,Apple,True,22.1,80.3,2201.2846711163616,934.3848961676581,35.9,21.2,181.69913395673535,5.395280618336227,2.86,70.16,8.6,72.6,19.649476804703323,1416.8152331217693,15.59195703306475,24.107737429753605,7,spoiled
1626,Grape,False,31.5,79.1,1150.4947723354967,574.1035936700235,24.8,31.0,213.28557414998312,3.8730590082278495,0.2,48.95,10.3,68.9,18.623055981597116,1778.475284448084,9.895659373166207,12.52272390807656,4,spoiled
984,Blueberry,False,24.9,54.4,358.3822457444305,238.76588402905483,14.9,24.3,138.06800257533894,6.7,0.06,61.89,11.2,82.1,19.523516364582523,1139.7861042135098,2.038789823213696,10.154582130347004,4,fresh
1619,Kiwi,True,26.0,79.9,4623.522361295893,2463.992459704339,83.1,25.4,279.67485574010317,4.974369380251951,2.32,96.95,4.8,71.2,19.67648775799209,1374.1059175954265,27.225605239592458,26.1231700279506,4,spoiled
145,Apple,True,23.3,63.4,1247.302091579835,422.3314401286369,16.1,22.5,100.94532466687365,6.7,0.77,49.67,9.7,78.8,19.902782172034755,1126.6380604085962,6.15614296427103,15.859564616101325,7,fresh
143,Pear,True,4.7,92.0,343.6528175510937,75.70783721612308,3.2,4.3,45.65379080404671,5.9,5.24,11.05,11.3,82.8,20.392757356720377,505.24372067226926,4.469663248189104,11.6192815076291,5,fresh
1849,Cherry,False,22.2,67.7,1138.9576011055335,740.6155281846387,15.9,21.8,169.21442580023853,5.588900720250038,0.05,47.45,14.9,75.3,19.670007903098224,1335.5929868285316,6.768040574767289,8.42325446438031,3,spoiled
123,Pineapple,False,6.9,92.4,173.61466734921993,110.6041756704534,4.4,6.1,34.65458659161221,6.8,0.17,12.35,14.5,84.6,20.628909939526753,385.8323256147594,7.910416798470391,20.9518838263045,6,fresh
1056,Mango,True,1.5,88.1,198.29020716486488,96.76930871729115,9.8,0.9,49.21807518504684,5.3,1.77,27.94,14.6,81.8,20.662774433581955,493.9161556625781,7.451460464693955,11.487320896659526,5,spoiled
481,Pear,True,2.0,91.8,254.12260238117466,96.00890948147698,2.9,1.3,22.558798553470176,5.8,13.95,8.84,14.8,84.1,20.37936120092896,776.7870948352136,6.571013034758687,11.828322200016014,5,fresh
1727,Blueberry,False,4.5,88.2,516.4367367405365,128.332520417381,5.2,3.6,48.7484758557219,4.6486663729340565,0.02,7.67,13.1,81.2,20.21652591609377,671.2666369009296,17.027289271914448,13.435653944945654,4,spoiled
1252,Pear,True,33.3,79.0,2063.318942819052,1427.639698864145,33.1,32.8,254.3091021357604,6.132063951549004,5.23,113.06,6.7,76.6,18.07545095928973,1138.216001078458,4.619000334436294,11.621047034215419,5,spoiled
453,Cherry,False,4.2,90.4,148.6593541900562,44.01291514007018,2.2,3.5,13.524649967034424,6.4,0.06,9.22,14.0,82.5,20.387990346518844,326.94408314681647,2.0994951573461345,4.6424202020091805,3,fresh
1738,Bell Pepper,False,21.0,66.5,979.6084579133453,619.0464339273606,27.9,20.5,112.00548329891174,4.18898395242886,0.14,39.69,3.8,78.7,19.553370061370952,914.2768998649152,22.139621243171895,17.562280889947676,6,spoiled
1584,Papaya,True,30.3,64.9,4547.578781662162,1602.6633504402578,55.6,30.1,163.79682392566025,5.610598405585085,13.72,163.38,7.6,77.5,19.883603528487658,1865.1838687945783,7.0169182223013085,9.541145212715884,3,spoiled
66,Watermelon,False,33.0,72.7,1024.1949427531285,627.9636991388455,24.9,32.4,393.0027134933469,6.770983191638955,0.06,74.31,2.7,81.1,18.825702801712552,1662.858579453215,6.728059333076234,16.194355999686593,5,fresh
1739,Kiwi,True,33.5,73.9,5848.978997874244,3479.386948068286,135.5,33.2,177.9683340071247,3.982762073711885,1.76,185.15,0.9,69.9,18.662001779967298,1891.685754321669,26.595108933818025,21.15758340122,4,spoiled
1183,Mango,True,18.5,83.6,4282.684611915657,933.5451719719233,87.4,18.1,76.77416758325562,4.507580036166243,1.2,139.09,15.0,72.4,18.436015568649932,1262.7339091071353,13.677916564215653,9.016747132076057,5,spoiled
1123,Kiwi,True,20.6,62.4,3190.6987184863947,1083.5926975537848,41.0,20.3,267.19259818986166,5.127014791804157,1.09,59.32,8.9,69.9,20.642818637719383,1393.8771462989005,24.590038773866112,26.412200656577944,4,spoiled
979,Papaya,True,20.7,61.5,1548.987724427765,491.5603835095882,15.3,20.0,267.9811119223847,5.5,8.25,55.17,9.8,85.0,19.719296508400657,889.6334814798514,3.866759866076399,6.816701090653322,3,fresh
652,Apple,True,3.0,95.8,191.018111563539,68.75288669799845,2.2,2.6,2.9331097780467164,6.1,0.5,6.45,10.7,84.1,20.099948598296645,555.6254690872631,7.073862326700641,23.583154929942523,7,fresh
890,Cucumber,False,1.8,87.7,136.63024922835277,42.76921047160822,1.2,0.8,18.782306410262223,6.6,0.11,4.11,1.9,96.5,20.98416759526832,772.7664135094547,4.890227652650081,12.15884199695902,5,fresh
777,Cherry,False,3.7,91.3,157.88278921759408,42.11370040243522,2.8,3.5,35.20905862999122,6.9,0.05,10.66,15.7,82.0,20.682206444572888,502.3616233419364,2.974032245579827,9.897616947486663,3,fresh
